Date,Time,Open,High,Low,Close,Volume
23-01-2023,14:30,10228.46,10234.95,10226.9,10227.76,36208
23-01-2023,14:45,10227.76,10237.64,10223.98,10231.09,30066
23-01-2023,15:00,10231.09,10239.95,10224.66,10236.68,34150
23-01-2023,15:15,10236.68,10247.77,10222.75,10223.95,24852
23-01-2023,15:30,10223.95,10234.72,10222.19,10234.06,11791
24-01-2023,09:15,10288.76,10305.87,10284.3,10297.84,6064
24-01-2023,09:30,10297.84,10306.64,10296.94,10303.69,49278
24-01-2023,09:45,10303.69,10304.81,10287.3,10294.52,8101
24-01-2023,10:00,10294.52,10310.19,10293.48,10301.24,37548
24-01-2023,10:15,10301.24,10309.19,10297.82,10303.58,7775
24-01-2023,10:30,10303.58,10303.85,10284.45,10295.03,42721
24-01-2023,10:45,10295.03,10298.19,10269.06,10277.89,33671
24-01-2023,11:00,10277.89,10287.95,10276.26,10283.22,23781
24-01-2023,11:15,10283.22,10289.46,10272.29,10284.87,42595
24-01-2023,11:30,10284.87,10287.73,10272.44,10276.45,38381
24-01-2023,11:45,10276.45,10278.8,10265.37,10266.54,34383
24-01-2023,12:00,10266.54,10281.73,10260.37,10278.73,35542
24-01-2023,12:15,10278.73,10280.08,10276.91,10277.95,15602
24-01-2023,12:30,10277.95,10281.33,10262.1,10274.65,49921
24-01-2023,12:45,10274.65,10278.98,10265.35,10270.38,49641
24-01-2023,13:00,10270.38,10276.34,10259.91,10270.84,16281
24-01-2023,13:15,10270.84,10274.52,10269.33,10269.74,12740
24-01-2023,13:30,10269.74,10278.25,10267.72,10276.03,47248
24-01-2023,13:45,10276.03,10291.2,10269.8,10286.91,48055
24-01-2023,14:00,10286.91,10297.1,10284.34,10291.93,37349
24-01-2023,14:15,10291.93,10301.14,10282.68,10288.94,29807
24-01-2023,14:30,10288.94,10291.73,10255.59,10259.28,5365
24-01-2023,14:45,10259.28,10270.74,10259.16,10262.38,7205
24-01-2023,15:00,10262.38,10286.89,10261.8,10286.05,41609
24-01-2023,15:15,10286.05,10304.08,10282.84,10292.76,5735
24-01-2023,15:30,10292.76,10312.43,10290.39,10311.27,33463
25-01-2023,09:15,10264.87,10277.34,10260.05,10276.63,14615
25-01-2023,09:30,10276.63,10282.06,10273.73,10278.04,22003
25-01-2023,09:45,10278.04,10294.82,10276.72,10285.53,47608
25-01-2023,10:00,10285.53,10285.92,10279.07,10281.3,44407
25-01-2023,10:15,10281.3,10289.08,10280.22,10285.62,44975
25-01-2023,10:30,10285.62,10292.84,10283.4,10289.48,1981
25-01-2023,10:45,10289.48,10294.16,10272.02,10272.78,18599
25-01-2023,11:00,10272.78,10287.82,10271.96,10282.54,4668
25-01-2023,11:15,10282.54,10284.67,10267.74,10272.71,17583
25-01-2023,11:30,10272.71,10285.81,10263.92,10284.54,1583
25-01-2023,11:45,10284.54,10286.84,10278.03,10280.09,15942
25-01-2023,12:00,10280.09,10292.04,10267.42,10279.95,33781
25-01-2023,12:15,10279.95,10300.82,10274.97,10300.28,5124
25-01-2023,12:30,10300.28,10304.06,10299.43,10302.51,9481
25-01-2023,12:45,10302.51,10307.66,10277.35,10288.16,40149
25-01-2023,13:00,10288.16,10303.91,10287.99,10301.33,24760
25-01-2023,13:15,10301.33,10309.25,10298.61,10304.7,2013
25-01-2023,13:30,10304.7,10309.36,10304.39,10309.31,21724
25-01-2023,13:45,10309.31,10324.48,10288.25,10298.44,14091
25-01-2023,14:00,10298.44,10300.39,10296.82,10298.57,15064
25-01-2023,14:15,10298.57,10307.22,10283.81,10293.92,2888
25-01-2023,14:30,10293.92,10299.65,10282.36,10286.62,20510
25-01-2023,14:45,10286.62,10287.79,10277.27,10279.03,28124
25-01-2023,15:00,10279.03,10283.44,10271.01,10272.7,25183
25-01-2023,15:15,10272.7,10274.68,10262.15,10262.34,4424
25-01-2023,15:30,10262.34,10263.89,10241.33,10247.85,28678
26-01-2023,09:15,10214.94,10242.22,10210.91,10236.72,6510
26-01-2023,09:30,10236.72,10244.26,10228.64,10233.88,47587
26-01-2023,09:45,10233.88,10244.77,10232.88,10239.58,7951
26-01-2023,10:00,10239.58,10242.92,10231.05,10234.54,45010
26-01-2023,10:15,10234.54,10237.87,10230.72,10237.51,6319
26-01-2023,10:30,10237.51,10246.17,10232.88,10234.78,15216
26-01-2023,10:45,10234.78,10259.34,10230.84,10255.9,29592
26-01-2023,11:00,10255.9,10265.84,10253.91,10265.25,27744
26-01-2023,11:15,10265.25,10277.93,10255.46,10257.54,39406
26-01-2023,11:30,10257.54,10265.97,10250.01,10261.49,12454
26-01-2023,11:45,10261.49,10267.07,10260.65,10266.07,36341
26-01-2023,12:00,10266.07,10271.66,10261.44,10262.52,11067
26-01-2023,12:15,10262.52,10263.92,10256.04,10262.21,37122
26-01-2023,12:30,10262.21,10264.81,10249.16,10251.75,13194
26-01-2023,12:45,10251.75,10255.77,10230.66,10233.58,36882
26-01-2023,13:00,10233.58,10239.53,10217.67,10219.71,3635
26-01-2023,13:15,10219.71,10232.93,10211.41,10227.79,7288
26-01-2023,13:30,10227.79,10240.15,10224.8,10238.11,5266
26-01-2023,13:45,10238.11,10248.38,10228.79,10247.31,46838
26-01-2023,14:00,10247.31,10260.84,10246.92,10258.23,32780
26-01-2023,14:15,10258.23,10264.2,10242.98,10245.9,47944
26-01-2023,14:30,10245.9,10250.53,10229.77,10229.78,34305
26-01-2023,14:45,10229.78,10243.06,10226.59,10240.72,16000
26-01-2023,15:00,10240.72,10243.34,10212.34,10215.43,15303
26-01-2023,15:15,10215.43,10228.31,10213.59,10227.5,22622
26-01-2023,15:30,10227.5,10259.31,10225.05,10247.29,36990
27-01-2023,09:15,10244.37,10255.79,10238.77,10252.46,48996
27-01-2023,09:30,10252.46,10254.71,10240.05,10245.47,12656
27-01-2023,09:45,10245.47,10252.68,10235.84,10240.48,21150
27-01-2023,10:00,10240.48,10256.35,10239.71,10251.32,24141
27-01-2023,10:15,10251.32,10266.6,10228.2,10237.04,4541
27-01-2023,10:30,10237.04,10244.4,10232.9,10239.28,47482
27-01-2023,10:45,10239.28,10255.27,10232.57,10245.9,23399
27-01-2023,11:00,10245.9,10247.96,10240.73,10246.51,23509
27-01-2023,11:15,10246.51,10249.29,10227.07,10229.67,39209
27-01-2023,11:30,10229.67,10232.12,10224.37,10228.52,43076
27-01-2023,11:45,10228.52,10239.74,10226.32,10233.93,46951
27-01-2023,12:00,10233.93,10235.19,10225.94,10227.59,41797
27-01-2023,12:15,10227.59,10242.65,10220.37,10231.06,44732
27-01-2023,12:30,10231.06,10231.87,10217.59,10217.81,45025
27-01-2023,12:45,10217.81,10222.19,10207.27,10210.99,16690
27-01-2023,13:00,10210.99,10220.96,10207.09,10220.72,30019
27-01-2023,13:15,10220.72,10224.21,10207.95,10208.48,33129
27-01-2023,13:30,10208.48,10218.18,10191.68,10201.77,46173
27-01-2023,13:45,10201.77,10221.47,10200.73,10217.13,8942
27-01-2023,14:00,10217.13,10220.03,10215,10216.22,46710
27-01-2023,14:15,10216.22,10236.59,10211.88,10226.64,42550
27-01-2023,14:30,10226.64,10228.78,10201.73,10204.59,11111
27-01-2023,14:45,10204.59,10204.65,10167.13,10175.13,43085
27-01-2023,15:00,10175.13,10183.3,10168.02,10173.92,42685
27-01-2023,15:15,10173.92,10181.13,10157.38,10160.63,23262
27-01-2023,15:30,10160.63,10162.64,10150.51,10155.97,2126
30-01-2023,09:15,10082.11,10114.26,10077.3,10113.51,1458
30-01-2023,09:30,10113.51,10123.51,10101.48,10103.96,5632
30-01-2023,09:45,10103.96,10105.52,10098.77,10103.65,36710
30-01-2023,10:00,10103.65,10121.49,10102.01,10112.74,40786
30-01-2023,10:15,10112.74,10116.36,10089.27,10100.06,44635
30-01-2023,10:30,10100.06,10131.58,10097.39,10130.7,8689
30-01-2023,10:45,10130.7,10144.95,10128.07,10134.96,10273
30-01-2023,11:00,10134.96,10146.41,10117.58,10127.28,41690
30-01-2023,11:15,10127.28,10140.69,10120.29,10135.94,49037
30-01-2023,11:30,10135.94,10149.13,10127.31,10144.95,29252
30-01-2023,11:45,10144.95,10146.64,10131.6,10131.96,49963
30-01-2023,12:00,10131.96,10135.89,10118.71,10118.89,19583
30-01-2023,12:15,10118.89,10126.1,10103.02,10105.34,8208
30-01-2023,12:30,10105.34,10118.76,10103.04,10113.69,28901
30-01-2023,12:45,10113.69,10116.75,10092.9,10109.61,14178
30-01-2023,13:00,10109.61,10116.52,10103.25,10105.5,2470
30-01-2023,13:15,10105.5,10109.72,10096.44,10101.91,14279
30-01-2023,13:30,10101.91,10104.22,10086.62,10103.23,28562
30-01-2023,13:45,10103.23,10115.53,10095.52,10112.16,26826
30-01-2023,14:00,10112.16,10125.21,10106.54,10123.62,9853
30-01-2023,14:15,10123.62,10134.61,10121.54,10130.53,1610
30-01-2023,14:30,10130.53,10143.33,10107.34,10108.73,26830
30-01-2023,14:45,10108.73,10113.76,10105.81,10111.74,12113
30-01-2023,15:00,10111.74,10121.37,10106.16,10115.58,47101
30-01-2023,15:15,10115.58,10122.74,10107.63,10113.64,4422
30-01-2023,15:30,10113.64,10117.65,10092.34,10097.53,13901
31-01-2023,09:15,10034.82,10038.55,10023.28,10025.66,23496
31-01-2023,09:30,10025.66,10037.6,10016.76,10029.15,1604
31-01-2023,09:45,10029.15,10038.73,10027.45,10035.24,3743
31-01-2023,10:00,10035.24,10036.41,10021.93,10027.39,13211
31-01-2023,10:15,10027.39,10029.98,10020.44,10023.49,22847
31-01-2023,10:30,10023.49,10024.47,10004.72,10005.53,18333
31-01-2023,10:45,10005.53,10009.51,10001.19,10002.94,32476
31-01-2023,11:00,10002.94,10006.11,9993.09,9999.03,3718
31-01-2023,11:15,9999.03,10006.97,9986.69,9995.39,15874
31-01-2023,11:30,9995.39,10015.37,9992.11,10005.42,47928
31-01-2023,11:45,10005.42,10016.55,10003.26,10006.66,5463
31-01-2023,12:00,10006.66,10015.3,10006.09,10010.56,1459
31-01-2023,12:15,10010.56,10012.86,10001.86,10008.76,48560
31-01-2023,12:30,10008.76,10025.51,10007.24,10017.47,19515
31-01-2023,12:45,10017.47,10044.17,10016.75,10041.76,44650
31-01-2023,13:00,10041.76,10044.3,10035.1,10038.24,42170
31-01-2023,13:15,10038.24,10041.91,10037.9,10038.38,20166
31-01-2023,13:30,10038.38,10053.04,10034.46,10044.67,14662
31-01-2023,13:45,10044.67,10070.06,10039.74,10057.37,4529
31-01-2023,14:00,10057.37,10062.51,10033.88,10041.02,31806
31-01-2023,14:15,10041.02,10049.51,10040.76,10041.4,5795
31-01-2023,14:30,10041.4,10056.37,10031.57,10036.96,24777
31-01-2023,14:45,10036.96,10041.82,10033.18,10039.15,22198
31-01-2023,15:00,10039.15,10046.03,10038.22,10039.5,25364
31-01-2023,15:15,10039.5,10047.51,10039.23,10046.74,23491
31-01-2023,15:30,10046.74,10064.28,10042.64,10061.78,18447
01-02-2023,09:15,10054.88,10068.1,10044.6,10063.91,19438
01-02-2023,09:30,10063.91,10066.82,10057.08,10065.19,40547
01-02-2023,09:45,10065.19,10068.98,10039.71,10048.47,32547
01-02-2023,10:00,10048.47,10056.9,10036.01,10041.64,27724
01-02-2023,10:15,10041.64,10042.08,10027.48,10033.41,15259
01-02-2023,10:30,10033.41,10072.17,10028.53,10061.8,23716
01-02-2023,10:45,10061.8,10062.71,10056.13,10060.78,48306
01-02-2023,11:00,10060.78,10073.34,10053.54,10064.33,49671
01-02-2023,11:15,10064.33,10066.5,10063.41,10063.87,44182
01-02-2023,11:30,10063.87,10070.97,10052.38,10055.45,34619
01-02-2023,11:45,10055.45,10077.83,10044.28,10065.92,3254
01-02-2023,12:00,10065.92,10074.08,10057.11,10069.86,32413
01-02-2023,12:15,10069.86,10075.69,10046.31,10047.6,29892
01-02-2023,12:30,10047.6,10067.13,10044.66,10056.65,1127
01-02-2023,12:45,10056.65,10064.22,10048.51,10061.6,21027
01-02-2023,13:00,10061.6,10069.06,10051.33,10053.16,7892
01-02-2023,13:15,10053.16,10058.86,10049.24,10051.23,30284
01-02-2023,13:30,10051.23,10056.64,10038.91,10040.03,5233
01-02-2023,13:45,10040.03,10042.16,10035.81,10036.61,2280
01-02-2023,14:00,10036.61,10046.86,10031.75,10042.82,27527
01-02-2023,14:15,10042.82,10044.12,10026.43,10028.36,4907
01-02-2023,14:30,10028.36,10030.56,10019.97,10021.92,30311
01-02-2023,14:45,10021.92,10023.19,10011.85,10013.29,5961
01-02-2023,15:00,10013.29,10023.61,9989.05,9998.25,48047
01-02-2023,15:15,9998.25,9999.24,9987.91,9991.86,25120
01-02-2023,15:30,9991.86,10009.17,9990.1,10002.54,47778
02-02-2023,09:15,10043.07,10054.97,10042.08,10050.23,39207
02-02-2023,09:30,10050.23,10086.54,10048.33,10076.5,29138
02-02-2023,09:45,10076.5,10077.53,10068.13,10069.2,10356
02-02-2023,10:00,10069.2,10078.96,10068.2,10078.25,13328
02-02-2023,10:15,10078.25,10078.96,10059.71,10062.13,17898
02-02-2023,10:30,10062.13,10074.8,10061.67,10073.95,36079
02-02-2023,10:45,10073.95,10080.81,10049.39,10056.2,42337
02-02-2023,11:00,10056.2,10068.65,10055.76,10064.16,42396
02-02-2023,11:15,10064.16,10068.46,10058.87,10061.57,18014
02-02-2023,11:30,10061.57,10064.48,10038.13,10039.9,11066
02-02-2023,11:45,10039.9,10040.34,10024.76,10034.43,28423
02-02-2023,12:00,10034.43,10042.53,10023.25,10030.22,43350
02-02-2023,12:15,10030.22,10056.49,10026.01,10053.13,29005
02-02-2023,12:30,10053.13,10074.98,10052.77,10066.09,25432
02-02-2023,12:45,10066.09,10066.42,10060.43,10065.93,8701
02-02-2023,13:00,10065.93,10067.78,10061.65,10063.39,45248
02-02-2023,13:15,10063.39,10067.81,10058.2,10060.56,47655
02-02-2023,13:30,10060.56,10071.12,10052.76,10058.82,11535
02-02-2023,13:45,10058.82,10087.35,10055.82,10076.22,10736
02-02-2023,14:00,10076.22,10080.63,10069.71,10080.36,26629
02-02-2023,14:15,10080.36,10092.87,10077.3,10086.43,14518
02-02-2023,14:30,10086.43,10089.1,10064.33,10064.87,43745
02-02-2023,14:45,10064.87,10077.08,10057.2,10073.3,19837
02-02-2023,15:00,10073.3,10080.47,10066.78,10067.94,26097
02-02-2023,15:15,10067.94,10072.53,10065.92,10071.53,22215
02-02-2023,15:30,10071.53,10083.64,10070.38,10080.55,29004
03-02-2023,09:15,9943.3,9946.26,9937.65,9942.12,34592
03-02-2023,09:30,9942.12,9950.84,9934.71,9950.33,3734
03-02-2023,09:45,9950.33,9968.52,9941.51,9959.6,17606
03-02-2023,10:00,9959.6,9964.99,9951.88,9957.78,46502
03-02-2023,10:15,9957.78,9967.31,9931.42,9939.34,37894
03-02-2023,10:30,9939.34,9943.83,9925.71,9928.71,32916
03-02-2023,10:45,9928.71,9934.81,9927.08,9932.52,35088
03-02-2023,11:00,9932.52,9932.85,9913.81,9913.9,22246
03-02-2023,11:15,9913.9,9915.04,9893.74,9896.49,27324
03-02-2023,11:30,9896.49,9896.63,9878.3,9881.48,43645
03-02-2023,11:45,9881.48,9884.79,9874.62,9883.85,12162
03-02-2023,12:00,9883.85,9892.43,9876.82,9883.69,46450
03-02-2023,12:15,9883.69,9887.12,9872.58,9876.87,28853
03-02-2023,12:30,9876.87,9885.22,9874.44,9882.38,44695
03-02-2023,12:45,9882.38,9915.56,9878.13,9906.25,40928
03-02-2023,13:00,9906.25,9910.82,9905.2,9909.24,7451
03-02-2023,13:15,9909.24,9920.2,9906.78,9919.06,30851
03-02-2023,13:30,9919.06,9923.23,9914.09,9915.78,14089
03-02-2023,13:45,9915.78,9923.64,9890.47,9895.76,48749
03-02-2023,14:00,9895.76,9901.1,9890.4,9899.97,34498
03-02-2023,14:15,9899.97,9913.82,9893.62,9911.13,18815
03-02-2023,14:30,9911.13,9914.01,9889.31,9892.09,3807
03-02-2023,14:45,9892.09,9899.31,9889.64,9893.03,21106
03-02-2023,15:00,9893.03,9899.31,9889.5,9894.37,16717
03-02-2023,15:15,9894.37,9908.09,9890.28,9908.06,29349
03-02-2023,15:30,9908.06,9920.87,9903.69,9920.69,34867
06-02-2023,09:15,9988.19,9999.7,9980.89,9996.18,5893
06-02-2023,09:30,9996.18,10007.85,9991.2,10007.53,24256
06-02-2023,09:45,10007.53,10022.91,10001.12,10015.78,15522
06-02-2023,10:00,10015.78,10024.5,9994.54,10000.88,13070
06-02-2023,10:15,10000.88,10003.43,9991.79,9997.73,35303
06-02-2023,10:30,9997.73,10001.71,9988.98,9994.12,24514
06-02-2023,10:45,9994.12,10025.11,9993.29,10014.65,32270
06-02-2023,11:00,10014.65,10034.46,10013.5,10030.35,22867
06-02-2023,11:15,10030.35,10031.64,10012.29,10017.66,31607
06-02-2023,11:30,10017.66,10021.5,10012.18,10016.24,4761
06-02-2023,11:45,10016.24,10016.85,10010.13,10014.22,23007
06-02-2023,12:00,10014.22,10015.06,10004.59,10004.79,21239
06-02-2023,12:15,10004.79,10005.95,9995.69,9996.41,35947
06-02-2023,12:30,9996.41,10024.2,9992.79,10024.01,28127
06-02-2023,12:45,10024.01,10029.74,10018.72,10024.62,18829
06-02-2023,13:00,10024.62,10036.69,9998.32,10003.19,40967
06-02-2023,13:15,10003.19,10011.51,9998.58,10005.54,40009
06-02-2023,13:30,10005.54,10013.07,9999.24,10008.83,29517
06-02-2023,13:45,10008.83,10009.67,9983.45,9987.98,37992
06-02-2023,14:00,9987.98,9991.18,9983.83,9986.78,20198
06-02-2023,14:15,9986.78,10004.2,9986.59,9992.97,30632
06-02-2023,14:30,9992.97,9993.65,9980.04,9989.26,9397
06-02-2023,14:45,9989.26,10003.08,9982.43,9998.26,15670
06-02-2023,15:00,9998.26,10004.96,9995,9998.01,22019
06-02-2023,15:15,9998.01,10001.98,9971.01,9973.38,45665
06-02-2023,15:30,9973.38,9988.88,9969.95,9981.97,19516
07-02-2023,09:15,10001.12,10030.32,9998.62,10019.92,31884
07-02-2023,09:30,10019.92,10030.2,10014.68,10026.86,46214
07-02-2023,09:45,10026.86,10034.43,10023.75,10025.01,38127
07-02-2023,10:00,10025.01,10036.59,10020.01,10033.95,36261
07-02-2023,10:15,10033.95,10034.84,10025.38,10031.24,22169
07-02-2023,10:30,10031.24,10032.35,10025.77,10028.92,47627
07-02-2023,10:45,10028.92,10040.38,10024.38,10025.11,34261
07-02-2023,11:00,10025.11,10030.98,10017.98,10025.38,26878
07-02-2023,11:15,10025.38,10025.57,10000.04,10002.62,17554
07-02-2023,11:30,10002.62,10010.93,9994.93,10007.14,40808
07-02-2023,11:45,10007.14,10014.57,10002.8,10003.45,7423
07-02-2023,12:00,10003.45,10005.03,9995.84,10000.55,28786
07-02-2023,12:15,10000.55,10007.87,9984.6,9985.66,37692
07-02-2023,12:30,9985.66,9999.02,9980.27,9996.51,29707
07-02-2023,12:45,9996.51,10006.06,9991.27,10003.06,26838
07-02-2023,13:00,10003.06,10005.9,9991.69,9995.8,10071
07-02-2023,13:15,9995.8,9997,9994.83,9995.42,37668
07-02-2023,13:30,9995.42,10012.24,9994.2,10008.62,3513
07-02-2023,13:45,10008.62,10012.72,10002.45,10003.8,15725
07-02-2023,14:00,10003.8,10011.87,10001.01,10009.44,34922
07-02-2023,14:15,10009.44,10012.85,10000.65,10003.63,9963
07-02-2023,14:30,10003.63,10005.26,9986.96,9988.6,4344
07-02-2023,14:45,9988.6,9990.33,9973.8,9974.07,23738
07-02-2023,15:00,9974.07,9974.86,9968.85,9971.21,15434
07-02-2023,15:15,9971.21,9976.39,9969.34,9975.24,41988
07-02-2023,15:30,9975.24,9989.59,9973.94,9988.29,28048
08-02-2023,09:15,9909.14,9910.14,9899.62,9903.76,41474
08-02-2023,09:30,9903.76,9908.03,9900.26,9902.69,27030
08-02-2023,09:45,9902.69,9929.64,9897.3,9925.15,24288
08-02-2023,10:00,9925.15,9930.22,9911.93,9918.45,21015
08-02-2023,10:15,9918.45,9920.84,9904.49,9913.83,4464
08-02-2023,10:30,9913.83,9916.64,9902.89,9904.9,28162
08-02-2023,10:45,9904.9,9906,9893.31,9896.48,25574
08-02-2023,11:00,9896.48,9905.4,9888.49,9894.89,11649
08-02-2023,11:15,9894.89,9914.68,9890,9913.63,18343
08-02-2023,11:30,9913.63,9917.77,9903.34,9909.29,38207
08-02-2023,11:45,9909.29,9919.63,9906.51,9907.31,40067
08-02-2023,12:00,9907.31,9919.78,9899.59,9911.85,36078
08-02-2023,12:15,9911.85,9917.6,9899.72,9904.9,25787
08-02-2023,12:30,9904.9,9918.3,9899.63,9911.6,49196
08-02-2023,12:45,9911.6,9931.79,9906.75,9928.59,6165
08-02-2023,13:00,9928.59,9944.96,9925,9931.64,23258
08-02-2023,13:15,9931.64,9938.46,9929.92,9930.25,13425
08-02-2023,13:30,9930.25,9941.61,9927.74,9938.29,41054
08-02-2023,13:45,9938.29,9950.44,9934.68,9945.16,49978
08-02-2023,14:00,9945.16,9951.32,9923.32,9931.25,29692
08-02-2023,14:15,9931.25,9931.41,9928.69,9929.37,41298
08-02-2023,14:30,9929.37,9932,9917.08,9926.76,2930
08-02-2023,14:45,9926.76,9931.81,9915.37,9915.48,41753
08-02-2023,15:00,9915.48,9920.36,9894.57,9899.46,41507
08-02-2023,15:15,9899.46,9907.82,9888.4,9889.07,44481
08-02-2023,15:30,9889.07,9898.56,9877.44,9895.66,16326
09-02-2023,09:15,9873.12,9892.11,9870.37,9887.72,14531
09-02-2023,09:30,9887.72,9894.33,9876.98,9881.57,48769
09-02-2023,09:45,9881.57,9887.89,9876.68,9883.21,29437
09-02-2023,10:00,9883.21,9892.51,9874.22,9878.99,25401
09-02-2023,10:15,9878.99,9880.05,9873.12,9874.09,32327
09-02-2023,10:30,9874.09,9875.24,9871.81,9873.35,14831
09-02-2023,10:45,9873.35,9887.98,9867.83,9885.51,4594
09-02-2023,11:00,9885.51,9893.1,9859.07,9863.67,18894
09-02-2023,11:15,9863.67,9872.79,9860.09,9867.32,29177
09-02-2023,11:30,9867.32,9870.9,9848.8,9852.31,9002
09-02-2023,11:45,9852.31,9853.35,9838.74,9838.89,33581
09-02-2023,12:00,9838.89,9845.42,9811.26,9819.11,32320
09-02-2023,12:15,9819.11,9822.37,9798.9,9803.59,35434
09-02-2023,12:30,9803.59,9832.17,9802.84,9825.28,12748
09-02-2023,12:45,9825.28,9826.42,9811.52,9813.66,34918
09-02-2023,13:00,9813.66,9817.91,9802.58,9804.99,21171
09-02-2023,13:15,9804.99,9836.85,9804.67,9836.22,6705
09-02-2023,13:30,9836.22,9836.64,9827.97,9829.94,29550
09-02-2023,13:45,9829.94,9835.6,9809.81,9815.22,11318
09-02-2023,14:00,9815.22,9823.69,9810.82,9822.13,26962
09-02-2023,14:15,9822.13,9835.92,9813.53,9833.61,44934
09-02-2023,14:30,9833.61,9835.89,9812.83,9813.46,14445
09-02-2023,14:45,9813.46,9818.05,9812.7,9814.02,35588
09-02-2023,15:00,9814.02,9826.39,9794.93,9797.19,24909
09-02-2023,15:15,9797.19,9809.12,9789.83,9792.49,20961
09-02-2023,15:30,9792.49,9801.82,9771.65,9774.24,24950
10-02-2023,09:15,9860.6,9882.65,9858.1,9879.44,31809
10-02-2023,09:30,9879.44,9923.83,9878.36,9914.96,37461
10-02-2023,09:45,9914.96,9919.7,9904.4,9905.5,36505
10-02-2023,10:00,9905.5,9929.7,9898.81,9923.91,12370
10-02-2023,10:15,9923.91,9931.72,9909.82,9931.47,10240
10-02-2023,10:30,9931.47,9932.11,9899.46,9908.34,24497
10-02-2023,10:45,9908.34,9911.1,9889.35,9897.36,28583
10-02-2023,11:00,9897.36,9910.23,9888.1,9898.57,17988
10-02-2023,11:15,9898.57,9904.82,9890.44,9892.49,47874
10-02-2023,11:30,9892.49,9896.74,9891.5,9896.46,7473
10-02-2023,11:45,9896.46,9911.11,9896.28,9910.53,15576
10-02-2023,12:00,9910.53,9915.66,9887.79,9892.74,35193
10-02-2023,12:15,9892.74,9915.06,9887.56,9914.27,21636
10-02-2023,12:30,9914.27,9916.33,9905.93,9906.83,19010
10-02-2023,12:45,9906.83,9911.27,9900.16,9903.17,29743
10-02-2023,13:00,9903.17,9911.91,9873.38,9881.58,33399
10-02-2023,13:15,9881.58,9887.05,9876.65,9885.38,48260
10-02-2023,13:30,9885.38,9897.84,9884.4,9894.62,19591
10-02-2023,13:45,9894.62,9897.47,9889.43,9897.08,39912
10-02-2023,14:00,9897.08,9909.46,9876.5,9879.16,37563
10-02-2023,14:15,9879.16,9886.86,9864.7,9870.05,3331
10-02-2023,14:30,9870.05,9879.38,9849.08,9853.81,19132
10-02-2023,14:45,9853.81,9854,9832.33,9834.26,11315
10-02-2023,15:00,9834.26,9835.05,9825.76,9832.86,38086
10-02-2023,15:15,9832.86,9834.52,9823.02,9831.85,45271
10-02-2023,15:30,9831.85,9839.79,9830.78,9837.08,20020
